year,iso3,country,who_region,latitude,longitude,syndrome,confirmed_cases,deaths,recovered,case_fatality_rate,hospitalized,icu_admissions,human_to_human_cases
2016,FRA,France,EURO,48.9,2.3,HFRS,56,0,56,0.0011,49,12,0
2016,HRV,Croatia,EURO,45.8,16.0,HFRS,52,2,50,0.056,37,14,0
2016,SVN,Slovenia,EURO,46.1,14.5,HFRS,36,1,35,0.0367,30,10,0
2016,GRC,Greece,EURO,37.97,23.73,HFRS,26,0,26,0.0315,24,5,0
2016,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,10,0,10,0.0168,8,1,0
2016,TWN,Taiwan,WPRO,25.0,121.5,HFRS,9,0,9,0.0263,8,2,0
2016,COL,Colombia,AMRO,4.7,-74.1,HPS,4,1,3,0.2953,3,0,0
2017,ARG,Argentina,AMRO,-34.6,-58.4,HPS,62,15,47,0.2514,47,18,1
2017,CHL,Chile,AMRO,-33.4,-70.6,HPS,51,17,34,0.3371,37,9,1
2017,BRA,Brazil,AMRO,-15.8,-47.9,HPS,81,29,52,0.3603,76,28,0
2017,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,17,5,12,0.3354,14,2,0
2017,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,18,4,14,0.2263,14,4,0
2017,URY,Uruguay,AMRO,-34.9,-56.2,HPS,5,1,4,0.3446,4,1,0
2017,PAN,Panama,AMRO,9.0,-79.5,HPS,26,9,17,0.3805,19,6,0
2017,USA,USA,AMRO,38.9,-77.0,HPS,17,6,11,0.3794,13,4,0
2017,CAN,Canada,AMRO,45.4,-75.7,HPS,7,1,6,0.2693,5,1,0
2017,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,3,0,3,0.3295,2,0,0
2017,CHN,China,WPRO,39.9,116.4,HFRS,6205,112,6093,0.0181,5525,1362,0
2017,KOR,South Korea,WPRO,37.6,127.0,HFRS,465,9,456,0.0198,392,143,0
2017,JPN,Japan,WPRO,35.7,139.7,HFRS,17,0,17,0.0182,15,5,0
2017,RUS,Russia,EURO,55.8,37.6,HFRS,7094,274,6820,0.0387,5321,943,0
2017,FIN,Finland,EURO,60.2,24.9,HFRS,1719,4,1715,0.0028,1567,584,0
2017,DEU,Germany,EURO,52.5,13.4,HFRS,464,1,463,0.0037,376,104,0
2017,SWE,Sweden,EURO,59.3,18.1,HFRS,262,0,262,0.0038,184,49,0
2017,BEL,Belgium,EURO,50.8,4.4,HFRS,139,0,139,0.0024,121,22,0
2017,FRA,France,EURO,48.9,2.3,HFRS,71,0,71,0.0021,63,13,0
2017,HRV,Croatia,EURO,45.8,16.0,HFRS,46,2,44,0.0583,32,12,0
2017,SVN,Slovenia,EURO,46.1,14.5,HFRS,55,1,54,0.0349,42,6,0
2017,GRC,Greece,EURO,37.97,23.73,HFRS,21,1,20,0.0534,18,3,0
2017,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,14,0,14,0.0254,12,4,0
2017,TWN,Taiwan,WPRO,25.0,121.5,HFRS,12,0,12,0.0284,8,2,0
2017,COL,Colombia,AMRO,4.7,-74.1,HPS,2,0,2,0.3111,1,0,0
2018,ARG,Argentina,AMRO,-34.6,-58.4,HPS,105,22,83,0.2166,94,36,0
2018,CHL,Chile,AMRO,-33.4,-70.6,HPS,96,31,65,0.3284,74,12,2
2018,BRA,Brazil,AMRO,-15.8,-47.9,HPS,113,45,68,0.4061,80,13,0
2018,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,14,4,10,0.2943,10,2,0
2018,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,28,10,18,0.3687,22,8,0
2018,URY,Uruguay,AMRO,-34.9,-56.2,HPS,6,1,5,0.2715,4,1,0
2018,PAN,Panama,AMRO,9.0,-79.5,HPS,40,13,27,0.3405,31,9,0
2018,USA,USA,AMRO,38.9,-77.0,HPS,18,6,12,0.3889,14,3,0
2018,CAN,Canada,AMRO,45.4,-75.7,HPS,5,1,4,0.3312,3,0,0
2018,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,2,0,2,0.3071,1,0,0
2018,CHN,China,WPRO,39.9,116.4,HFRS,8527,262,8265,0.0308,6273,2156,0
2018,KOR,South Korea,WPRO,37.6,127.0,HFRS,341,6,335,0.0199,262,48,0
2018,JPN,Japan,WPRO,35.7,139.7,HFRS,13,0,13,0.0111,11,2,0
2018,RUS,Russia,EURO,55.8,37.6,HFRS,2800,70,2730,0.0253,1992,436,0
2018,FIN,Finland,EURO,60.2,24.9,HFRS,1490,1,1489,0.0013,1355,204,0
2018,DEU,Germany,EURO,52.5,13.4,HFRS,656,2,654,0.0032,511,89,0
2018,SWE,Sweden,EURO,59.3,18.1,HFRS,193,0,193,0.0018,175,39,0
2018,BEL,Belgium,EURO,50.8,4.4,HFRS,152,0,152,0.0028,122,46,0
2018,FRA,France,EURO,48.9,2.3,HFRS,79,0,79,0.0039,57,18,0
2018,HRV,Croatia,EURO,45.8,16.0,HFRS,68,2,66,0.0355,58,18,0
2018,SVN,Slovenia,EURO,46.1,14.5,HFRS,20,0,20,0.015,17,5,0
2018,GRC,Greece,EURO,37.97,23.73,HFRS,26,1,25,0.0504,24,7,0
2018,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,8,0,8,0.0121,7,2,0
2018,TWN,Taiwan,WPRO,25.0,121.5,HFRS,4,0,4,0.0208,3,0,0
2018,COL,Colombia,AMRO,4.7,-74.1,HPS,4,1,3,0.3187,3,0,0
2019,ARG,Argentina,AMRO,-34.6,-58.4,HPS,111,23,88,0.2079,99,25,4
2019,CHL,Chile,AMRO,-33.4,-70.6,HPS,91,25,66,0.2818,78,20,4
2019,BRA,Brazil,AMRO,-15.8,-47.9,HPS,59,23,36,0.4017,50,11,0
2019,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,9,3,6,0.3477,7,1,0
2019,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,25,7,18,0.2832,21,4,0
2019,URY,Uruguay,AMRO,-34.9,-56.2,HPS,12,2,10,0.2431,9,1,0
2019,PAN,Panama,AMRO,9.0,-79.5,HPS,15,4,11,0.3274,11,3,0
2019,USA,USA,AMRO,38.9,-77.0,HPS,14,4,10,0.3379,10,1,0
2019,CAN,Canada,AMRO,45.4,-75.7,HPS,3,0,3,0.3038,2,0,0
2019,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,3,0,3,0.2893,2,0,0
2019,CHN,China,WPRO,39.9,116.4,HFRS,12057,370,11687,0.0308,10482,2389,0
2019,KOR,South Korea,WPRO,37.6,127.0,HFRS,602,15,587,0.0255,499,196,0
2019,JPN,Japan,WPRO,35.7,139.7,HFRS,6,0,6,0.0103,5,1,0
2019,RUS,Russia,EURO,55.8,37.6,HFRS,3612,64,3548,0.018,2544,568,0
2019,FIN,Finland,EURO,60.2,24.9,HFRS,1553,4,1549,0.0031,1222,296,0
2019,DEU,Germany,EURO,52.5,13.4,HFRS,401,0,401,0.0019,345,135,0
2019,SWE,Sweden,EURO,59.3,18.1,HFRS,320,0,320,0.0011,295,102,0
2019,BEL,Belgium,EURO,50.8,4.4,HFRS,151,0,151,0.0019,120,27,0
2019,FRA,France,EURO,48.9,2.3,HFRS,46,0,46,0.0017,35,9,0
2019,HRV,Croatia,EURO,45.8,16.0,HFRS,88,3,85,0.039,62,24,0
2019,SVN,Slovenia,EURO,46.1,14.5,HFRS,69,2,67,0.0336,65,18,0
2019,GRC,Greece,EURO,37.97,23.73,HFRS,26,0,26,0.023,20,4,0
2019,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,7,0,7,0.0128,5,1,0
2019,TWN,Taiwan,WPRO,25.0,121.5,HFRS,10,0,10,0.0144,9,2,0
2019,COL,Colombia,AMRO,4.7,-74.1,HPS,4,1,3,0.3511,3,0,0
2020,ARG,Argentina,AMRO,-34.6,-58.4,HPS,198,48,150,0.2436,161,59,7
2020,CHL,Chile,AMRO,-33.4,-70.6,HPS,33,8,25,0.2721,23,7,0
2020,BRA,Brazil,AMRO,-15.8,-47.9,HPS,52,23,29,0.4437,43,9,0
2020,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,16,5,11,0.3519,11,2,0
2020,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,30,8,22,0.2935,25,6,0
2020,URY,Uruguay,AMRO,-34.9,-56.2,HPS,4,0,4,0.2249,3,0,0
2020,PAN,Panama,AMRO,9.0,-79.5,HPS,13,4,9,0.3765,12,4,0
2020,USA,USA,AMRO,38.9,-77.0,HPS,47,15,32,0.3242,44,8,0
2020,CAN,Canada,AMRO,45.4,-75.7,HPS,8,3,5,0.3793,7,2,0
2020,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,3,0,3,0.2389,2,0,0
2020,CHN,China,WPRO,39.9,116.4,HFRS,4022,140,3882,0.0349,3801,750,0
2020,KOR,South Korea,WPRO,37.6,127.0,HFRS,612,17,595,0.0282,572,223,0
2020,JPN,Japan,WPRO,35.7,139.7,HFRS,11,0,11,0.0295,9,1,0
2020,RUS,Russia,EURO,55.8,37.6,HFRS,6056,191,5865,0.0315,4613,1430,0
2020,FIN,Finland,EURO,60.2,24.9,HFRS,1385,2,1383,0.0017,1165,399,0
2020,DEU,Germany,EURO,52.5,13.4,HFRS,918,0,918,0.001,644,154,0
2020,SWE,Sweden,EURO,59.3,18.1,HFRS,340,0,340,0.0017,291,59,0
2020,BEL,Belgium,EURO,50.8,4.4,HFRS,91,0,91,0.0027,80,13,0
2020,FRA,France,EURO,48.9,2.3,HFRS,84,0,84,0.0011,68,21,0
2020,HRV,Croatia,EURO,45.8,16.0,HFRS,39,1,38,0.0316,31,11,0
2020,SVN,Slovenia,EURO,46.1,14.5,HFRS,71,0,71,0.0113,63,15,0
2020,GRC,Greece,EURO,37.97,23.73,HFRS,15,0,15,0.0502,13,5,0
2020,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,12,0,12,0.0171,10,2,0
2020,TWN,Taiwan,WPRO,25.0,121.5,HFRS,9,0,9,0.0208,7,1,0
2020,COL,Colombia,AMRO,4.7,-74.1,HPS,3,1,2,0.3877,2,0,0
2021,ARG,Argentina,AMRO,-34.6,-58.4,HPS,94,19,75,0.2058,66,12,4
2021,CHL,Chile,AMRO,-33.4,-70.6,HPS,52,20,32,0.3926,43,11,1
2021,BRA,Brazil,AMRO,-15.8,-47.9,HPS,93,38,55,0.4138,71,16,0
2021,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,24,9,15,0.392,22,5,0
2021,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,30,8,22,0.2962,24,4,0
2021,URY,Uruguay,AMRO,-34.9,-56.2,HPS,10,2,8,0.2279,7,2,0
2021,PAN,Panama,AMRO,9.0,-79.5,HPS,19,4,15,0.2607,13,5,0
2021,USA,USA,AMRO,38.9,-77.0,HPS,34,11,23,0.3409,30,10,0
2021,CAN,Canada,AMRO,45.4,-75.7,HPS,4,1,3,0.3402,3,0,0
2021,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,2,0,2,0.3314,1,0,0
2021,CHN,China,WPRO,39.9,116.4,HFRS,6990,80,6910,0.0115,5116,1746,0
2021,KOR,South Korea,WPRO,37.6,127.0,HFRS,200,3,197,0.0183,166,27,0
2021,JPN,Japan,WPRO,35.7,139.7,HFRS,17,0,17,0.0145,13,2,0
2021,RUS,Russia,EURO,55.8,37.6,HFRS,4247,42,4205,0.01,3747,1467,0
2021,FIN,Finland,EURO,60.2,24.9,HFRS,788,2,786,0.0037,697,252,0
2021,DEU,Germany,EURO,52.5,13.4,HFRS,839,1,838,0.0019,655,214,0
2021,SWE,Sweden,EURO,59.3,18.1,HFRS,312,0,312,0.0015,247,92,0
2021,BEL,Belgium,EURO,50.8,4.4,HFRS,154,0,154,0.003,136,33,0
2021,FRA,France,EURO,48.9,2.3,HFRS,101,0,101,0.003,72,20,0
2021,HRV,Croatia,EURO,45.8,16.0,HFRS,85,2,83,0.0267,76,22,0
2021,SVN,Slovenia,EURO,46.1,14.5,HFRS,69,0,69,0.0113,52,15,0
2021,GRC,Greece,EURO,37.97,23.73,HFRS,13,0,13,0.0486,11,1,0
2021,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,11,0,11,0.0202,8,3,0
2021,TWN,Taiwan,WPRO,25.0,121.5,HFRS,12,0,12,0.0309,10,2,0
2021,COL,Colombia,AMRO,4.7,-74.1,HPS,8,2,6,0.3542,7,2,0
2022,ARG,Argentina,AMRO,-34.6,-58.4,HPS,105,33,72,0.3211,78,18,1
2022,CHL,Chile,AMRO,-33.4,-70.6,HPS,108,40,68,0.3785,94,31,3
2022,BRA,Brazil,AMRO,-15.8,-47.9,HPS,141,52,89,0.3744,112,21,0
2022,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,23,8,15,0.3602,18,2,0
2022,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,32,7,25,0.2218,28,10,0
2022,URY,Uruguay,AMRO,-34.9,-56.2,HPS,8,1,7,0.2352,7,2,0
2022,PAN,Panama,AMRO,9.0,-79.5,HPS,31,12,19,0.3951,22,6,0
2022,USA,USA,AMRO,38.9,-77.0,HPS,44,16,28,0.3863,32,11,0
2022,CAN,Canada,AMRO,45.4,-75.7,HPS,6,1,5,0.3016,4,1,0
2022,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,2,0,2,0.2465,1,0,0
2022,CHN,China,WPRO,39.9,116.4,HFRS,8961,375,8586,0.0419,6833,2092,0
2022,KOR,South Korea,WPRO,37.6,127.0,HFRS,497,13,484,0.0267,460,70,0
2022,JPN,Japan,WPRO,35.7,139.7,HFRS,13,0,13,0.011,10,2,0
2022,RUS,Russia,EURO,55.8,37.6,HFRS,4688,96,4592,0.0206,4009,936,0
2022,FIN,Finland,EURO,60.2,24.9,HFRS,1420,3,1417,0.0026,1018,352,0
2022,DEU,Germany,EURO,52.5,13.4,HFRS,697,1,696,0.0023,607,141,0
2022,SWE,Sweden,EURO,59.3,18.1,HFRS,114,0,114,0.0021,106,32,0
2022,BEL,Belgium,EURO,50.8,4.4,HFRS,137,0,137,0.0023,102,25,0
2022,FRA,France,EURO,48.9,2.3,HFRS,118,0,118,0.0013,90,19,0
2022,HRV,Croatia,EURO,45.8,16.0,HFRS,63,3,60,0.0592,45,12,0
2022,SVN,Slovenia,EURO,46.1,14.5,HFRS,29,1,28,0.0391,21,5,0
2022,GRC,Greece,EURO,37.97,23.73,HFRS,21,1,20,0.0482,16,3,0
2022,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,10,0,10,0.0153,7,1,0
2022,TWN,Taiwan,WPRO,25.0,121.5,HFRS,6,0,6,0.0186,5,1,0
2022,COL,Colombia,AMRO,4.7,-74.1,HPS,6,1,5,0.2615,4,1,0
2023,ARG,Argentina,AMRO,-34.6,-58.4,HPS,111,23,88,0.2138,94,28,3
2023,CHL,Chile,AMRO,-33.4,-70.6,HPS,53,13,40,0.2523,49,10,1
2023,BRA,Brazil,AMRO,-15.8,-47.9,HPS,119,46,73,0.3915,92,20,0
2023,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,20,7,13,0.3799,18,3,0
2023,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,14,5,9,0.3712,12,4,0
2023,URY,Uruguay,AMRO,-34.9,-56.2,HPS,6,1,5,0.2881,5,1,0
2023,PAN,Panama,AMRO,9.0,-79.5,HPS,27,6,21,0.2523,22,4,0
2023,USA,USA,AMRO,38.9,-77.0,HPS,34,13,21,0.3958,27,9,0
2023,CAN,Canada,AMRO,45.4,-75.7,HPS,3,1,2,0.3374,2,0,0
2023,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,1,0,1,0.265,0,0,0
2023,CHN,China,WPRO,39.9,116.4,HFRS,10809,295,10514,0.0274,8265,2137,0
2023,KOR,South Korea,WPRO,37.6,127.0,HFRS,576,5,571,0.0102,488,148,0
2023,JPN,Japan,WPRO,35.7,139.7,HFRS,13,0,13,0.0148,11,1,0
2023,RUS,Russia,EURO,55.8,37.6,HFRS,3886,141,3745,0.0363,3437,527,0
2023,FIN,Finland,EURO,60.2,24.9,HFRS,789,1,788,0.0019,605,128,0
2023,DEU,Germany,EURO,52.5,13.4,HFRS,465,1,464,0.0024,410,123,0
2023,SWE,Sweden,EURO,59.3,18.1,HFRS,274,0,274,0.0012,256,92,0
2023,BEL,Belgium,EURO,50.8,4.4,HFRS,154,0,154,0.0026,143,40,0
2023,FRA,France,EURO,48.9,2.3,HFRS,60,0,60,0.0029,53,17,0
2023,HRV,Croatia,EURO,45.8,16.0,HFRS,70,1,69,0.0227,55,20,0
2023,SVN,Slovenia,EURO,46.1,14.5,HFRS,50,1,49,0.0261,38,9,0
2023,GRC,Greece,EURO,37.97,23.73,HFRS,24,1,23,0.0467,21,5,0
2023,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,13,0,13,0.015,11,2,0
2023,TWN,Taiwan,WPRO,25.0,121.5,HFRS,8,0,8,0.0295,7,1,0
2023,COL,Colombia,AMRO,4.7,-74.1,HPS,8,2,6,0.2939,6,0,0
2024,ARG,Argentina,AMRO,-34.6,-58.4,HPS,114,31,83,0.2754,81,22,5
2024,CHL,Chile,AMRO,-33.4,-70.6,HPS,41,14,27,0.3647,32,10,0
2024,BRA,Brazil,AMRO,-15.8,-47.9,HPS,60,19,41,0.3241,43,8,0
2024,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,21,8,13,0.3823,18,5,0
2024,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,13,3,10,0.2663,10,2,0
2024,URY,Uruguay,AMRO,-34.9,-56.2,HPS,10,2,8,0.2803,7,1,0
2024,PAN,Panama,AMRO,9.0,-79.5,HPS,42,15,27,0.3684,32,12,0
2024,USA,USA,AMRO,38.9,-77.0,HPS,56,18,38,0.3327,44,12,0
2024,CAN,Canada,AMRO,45.4,-75.7,HPS,9,3,6,0.3639,6,1,0
2024,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,3,0,3,0.2755,2,0,0
2024,CHN,China,WPRO,39.9,116.4,HFRS,8666,377,8289,0.0435,7926,2671,0
2024,KOR,South Korea,WPRO,37.6,127.0,HFRS,428,9,419,0.0222,316,100,0
2024,JPN,Japan,WPRO,35.7,139.7,HFRS,7,0,7,0.0239,5,0,0
2024,RUS,Russia,EURO,55.8,37.6,HFRS,3591,36,3555,0.0101,3158,1051,0
2024,FIN,Finland,EURO,60.2,24.9,HFRS,1101,1,1100,0.0016,793,122,0
2024,DEU,Germany,EURO,52.5,13.4,HFRS,572,2,570,0.0037,434,103,0
2024,SWE,Sweden,EURO,59.3,18.1,HFRS,127,0,127,0.0017,105,31,0
2024,BEL,Belgium,EURO,50.8,4.4,HFRS,81,0,81,0.0011,64,13,0
2024,FRA,France,EURO,48.9,2.3,HFRS,62,0,62,0.0039,52,15,0
2024,HRV,Croatia,EURO,45.8,16.0,HFRS,62,2,60,0.0372,51,16,0
2024,SVN,Slovenia,EURO,46.1,14.5,HFRS,56,0,56,0.0152,46,11,0
2024,GRC,Greece,EURO,37.97,23.73,HFRS,24,1,23,0.0453,19,3,0
2024,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,12,0,12,0.0123,9,1,0
2024,TWN,Taiwan,WPRO,25.0,121.5,HFRS,11,0,11,0.0162,8,2,0
2024,COL,Colombia,AMRO,4.7,-74.1,HPS,4,1,3,0.3262,3,0,0
2025,ARG,Argentina,AMRO,-34.6,-58.4,HPS,202,42,160,0.2104,165,47,6
2025,CHL,Chile,AMRO,-33.4,-70.6,HPS,92,26,66,0.288,64,21,2
2025,BRA,Brazil,AMRO,-15.8,-47.9,HPS,139,58,81,0.4232,126,34,0
2025,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,15,5,10,0.3687,12,2,0
2025,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,35,12,23,0.3612,28,4,0
2025,URY,Uruguay,AMRO,-34.9,-56.2,HPS,8,2,6,0.3205,7,1,0
2025,PAN,Panama,AMRO,9.0,-79.5,HPS,16,6,10,0.3816,12,3,0
2025,USA,USA,AMRO,38.9,-77.0,HPS,58,17,41,0.3067,50,8,0
2025,CAN,Canada,AMRO,45.4,-75.7,HPS,5,1,4,0.3545,4,1,0
2025,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,4,0,4,0.2482,3,0,0
2025,CHN,China,WPRO,39.9,116.4,HFRS,6063,77,5986,0.0127,4804,1278,0
2025,KOR,South Korea,WPRO,37.6,127.0,HFRS,575,13,562,0.0231,504,76,0
2025,JPN,Japan,WPRO,35.7,139.7,HFRS,7,0,7,0.0232,5,0,0
2025,RUS,Russia,EURO,55.8,37.6,HFRS,7617,252,7365,0.0332,6376,1062,0
2025,FIN,Finland,EURO,60.2,24.9,HFRS,1382,4,1378,0.0033,1237,418,0
2025,DEU,Germany,EURO,52.5,13.4,HFRS,1235,3,1232,0.0026,907,288,0
2025,SWE,Sweden,EURO,59.3,18.1,HFRS,261,0,261,0.0032,193,38,0
2025,BEL,Belgium,EURO,50.8,4.4,HFRS,165,0,165,0.0025,152,51,0
2025,FRA,France,EURO,48.9,2.3,HFRS,102,0,102,0.003,94,27,0
2025,HRV,Croatia,EURO,45.8,16.0,HFRS,79,2,77,0.0263,64,21,0
2025,SVN,Slovenia,EURO,46.1,14.5,HFRS,34,0,34,0.0161,26,5,0
2025,GRC,Greece,EURO,37.97,23.73,HFRS,11,0,11,0.037,10,2,0
2025,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,7,0,7,0.0115,6,1,0
2025,TWN,Taiwan,WPRO,25.0,121.5,HFRS,12,0,12,0.0298,10,2,0
2025,COL,Colombia,AMRO,4.7,-74.1,HPS,7,2,5,0.2896,6,1,0
2026,ARG,Argentina,AMRO,-34.6,-58.4,HPS,124,29,95,0.2404,92,29,1
2026,CHL,Chile,AMRO,-33.4,-70.6,HPS,85,24,61,0.2897,73,25,3
2026,BRA,Brazil,AMRO,-15.8,-47.9,HPS,134,43,91,0.3282,96,31,0
2026,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,16,5,11,0.3149,11,2,0
2026,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,12,4,8,0.3607,9,2,0
2026,URY,Uruguay,AMRO,-34.9,-56.2,HPS,4,1,3,0.3,3,1,0
2026,PAN,Panama,AMRO,9.0,-79.5,HPS,46,13,33,0.2988,42,16,0
2026,USA,USA,AMRO,38.9,-77.0,HPS,53,20,33,0.3845,40,11,0
2026,CAN,Canada,AMRO,45.4,-75.7,HPS,3,0,3,0.2623,2,0,0
2026,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,4,1,3,0.321,3,1,0
2026,CHN,China,WPRO,39.9,116.4,HFRS,4916,57,4859,0.0116,3946,720,0
2026,KOR,South Korea,WPRO,37.6,127.0,HFRS,211,3,208,0.0172,189,55,0
2026,JPN,Japan,WPRO,35.7,139.7,HFRS,9,0,9,0.0231,6,0,0
2026,RUS,Russia,EURO,55.8,37.6,HFRS,7217,207,7010,0.0287,6427,1026,0
2026,FIN,Finland,EURO,60.2,24.9,HFRS,1438,5,1433,0.0035,1209,370,0
2026,DEU,Germany,EURO,52.5,13.4,HFRS,1299,3,1296,0.0028,1097,436,0
2026,SWE,Sweden,EURO,59.3,18.1,HFRS,296,0,296,0.0023,259,64,0
2026,BEL,Belgium,EURO,50.8,4.4,HFRS,79,0,79,0.0022,73,27,0
2026,FRA,France,EURO,48.9,2.3,HFRS,75,0,75,0.0026,56,22,0
2026,HRV,Croatia,EURO,45.8,16.0,HFRS,106,4,102,0.046,95,31,0
2026,SVN,Slovenia,EURO,46.1,14.5,HFRS,50,0,50,0.0116,40,12,0
2026,GRC,Greece,EURO,37.97,23.73,HFRS,20,0,20,0.0349,18,3,0
2026,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,11,0,11,0.0238,9,2,0
2026,TWN,Taiwan,WPRO,25.0,121.5,HFRS,6,0,6,0.0147,5,1,0
2026,COL,Colombia,AMRO,4.7,-74.1,HPS,4,1,3,0.3558,3,0,0
